gw,team,name,mins,rating,sot,shots,bcc,bcm,kp,xg,xa,g,a,tkl,intc,clr,saves,gprev,penWon,player,fpl_id,fpl_mins,fG,fA,fxg,fxa,Pts,CS,dc,bps,fpl_saves,team_xga,xgot,starts
2,Leeds,Tarik Muharemović,90,7.4,0,0,0,0,0,0.0,0.010206,0,0,2,2,11,0,0.0,0,Tarik Muharemović,334,90,0,0,0.0,0.01,4,0,19,17,0,1.67,0.0,1
2,Liverpool,Alexander Isak,90,7.2,1,3,0,0,1,0.9922,0.00202334,1,0,1,0,0,0,0.0,0,Alexander Isak,379,90,1,0,0.99,0.0,8,0,1,30,0,2.3,0.9927,1
2,Liverpool,Alexis Mac Allister,77,7.2,0,0,0,0,0,0.0,0.386951,0,0,3,0,2,0,0.0,0,Alexis Mac Allister,372,76,0,0,0.0,0.39,2,0,10,10,0,2.3,0.0,1
2,Liverpool,Alisson,90,6.1,0,0,0,0,0,0.0,0.00168326,0,0,0,0,2,1,-0.7234,0,Alisson,350,90,0,0,0.0,0.0,0,0,0,-5,1,2.3,0.0,1
2,Liverpool,Cody Gakpo,71,7.3,0,0,1,0,2,0.0,0.646974,0,1,0,1,0,0,0.0,0,Cody Gakpo,367,70,0,1,0.0,0.65,5,0,3,21,0,2.3,0.0,1
2,Liverpool,Dominik Szoboszlai,90,7.1,0,3,0,0,2,0.1648,0.132102,0,0,3,1,1,0,0.0,0,Dominik Szoboszlai,368,90,0,0,0.16,0.17,4,0,13,24,0,2.3,0.0,1
2,Liverpool,Florian Wirtz,90,6.4,1,2,0,0,1,0.2259,0.202269,0,1,3,0,0,0,0.0,0,Florian Wirtz,366,90,0,1,0.23,0.2,4,0,10,23,0,2.3,0.0225,1
2,Liverpool,Jeremie Frimpong,71,6.2,0,0,0,0,1,0.0,0.0243468,0,0,2,0,4,0,0.0,0,Jeremie Frimpong,357,70,0,0,0.0,0.02,1,0,6,9,0,2.3,0.0,1
2,Liverpool,Jérémy Jacquet,77,8.2,0,0,0,0,1,0.0,0.0514522,0,0,3,3,4,0,0.0,0,Jérémy Jacquet,362,76,0,0,0.0,0.05,3,0,11,13,0,2.3,0.0,1
2,Liverpool,Kostas Tsimikas,19,6.9,1,1,0,0,0,0.0415,0.00528427,0,0,0,0,0,0,0.0,0,Kostas Tsimikas,364,19,0,0,0.04,0.01,1,0,0,4,0,2.3,0.5365,0
2,Liverpool,Miloš Kerkez,71,6.5,0,0,0,0,1,0.0,0.0122807,0,0,1,1,4,0,0.0,0,Miloš Kerkez,358,70,0,0,0.0,0.01,1,0,8,9,0,2.3,0.0,1
2,Liverpool,Rio Ngumoha,19,6.5,0,0,0,0,0,0.0,0.0253073,0,0,0,0,0,0,0.0,0,Rio Ngumoha,369,19,0,0,0.0,0.03,1,0,0,5,0,2.3,0.0,0
2,Liverpool,Ronald Araújo,13,7.0,0,0,0,0,0,0.0,0.0128136,0,0,0,0,0,0,0.0,0,Ronald Araújo,579,13,0,0,0.0,0.01,0,0,1,-1,0,2.3,0.0,0
2,Liverpool,Ryan Gravenberch,19,6.6,0,0,0,0,1,0.0,0.00782765,0,0,1,0,0,0,0.0,0,Ryan Gravenberch,371,19,0,0,0.0,0.01,1,0,1,7,0,2.3,0.0,0
2,Liverpool,Trey Nyoni,13,6.7,0,0,0,0,0,0.0,0.00443458,0,0,2,1,0,0,0.0,0,Trey Nyoni,375,13,0,0,0.0,0.0,1,0,5,3,0,2.3,0.0,0
2,Liverpool,Virgil van Dijk,90,7.2,0,0,0,0,0,0.0,0.0319807,0,0,0,1,6,0,0.0,0,Virgil van Dijk,356,90,0,0,0.0,0.03,1,0,7,5,0,2.3,0.0,1
2,Liverpool,Víctor Muñoz,90,7.4,1,4,0,0,1,0.3228,0.190152,1,0,2,3,0,0,0.0,0,Víctor Muñoz,377,90,1,0,0.32,0.19,6,0,7,24,0,2.3,0.4691,1
2,Man City,Abdukodir Khusanov,89,7.1,0,0,0,0,0,0.0,0.0198417,0,0,4,2,0,0,0.0,0,Abdukodir Khusanov,393,88,0,0,0.0,0.02,2,0,7,17,0,0.66,0.0,1
2,Man City,Antoine Semenyo,90,6.3,1,2,1,0,3,0.0605,0.565874,0,1,1,0,0,0,0.0,0,Antoine Semenyo,397,90,0,1,0.06,0.57,5,0,3,33,0,0.66,0.1965,1
2,Man City,Ayyoub Bouaddi,8,7.0,0,0,0,0,0,0.0,0.115897,0,0,0,1,0,0,0.0,0,Ayyoub Bouaddi,616,8,0,0,0.0,0.12,1,0,1,3,0,0.66,0.0,0
2,Man City,Elliot Anderson,82,7.7,1,2,1,0,1,0.0663,0.21781,0,0,5,3,1,0,0.0,0,Elliot Anderson,481,81,0,0,0.07,0.22,3,0,14,25,0,0.66,0.1948,1
2,Man City,Erling Haaland,90,8.2,3,5,0,0,0,0.6641,0.00023016,2,0,0,0,3,0,0.0,0,Erling Haaland,411,90,2,0,0.66,0.0,13,0,5,60,0,0.66,1.0218,1
2,Man City,Gianluigi Donnarumma,90,6.3,0,0,0,0,0,0.0,0.00011152,0,0,0,0,0,1,-0.954,0,Gianluigi Donnarumma,384,90,0,0,0.0,0.0,0,0,0,5,1,0.66,0.0,1
2,Man City,Joško Gvardiol,75,6.6,0,0,0,0,2,0.0,0.0425528,0,1,1,0,1,0,0.0,0,Joško Gvardiol,391,74,0,1,0.0,0.04,5,0,2,18,0,0.66,0.0,1
2,Man City,Kaden Braithwaite,1,0.0,0,0,0,0,0,0.0,0.00145561,0,0,0,0,0,0,0.0,0,Kaden Braithwaite,622,1,0,0,0.0,0.0,1,0,0,3,0,0.66,0.0,0
2,Man City,Marc Guéhi,90,7.6,0,0,0,0,1,0.0,0.0380251,0,0,0,2,3,0,0.0,0,Marc Guéhi,388,90,0,0,0.0,0.04,2,0,5,12,0,0.66,0.0,1
2,Man City,Mateo Kovačić,15,6.6,0,0,0,0,0,0.0,0.00949728,0,0,0,0,0,0,0.0,0,Mateo Kovačić,406,15,0,0,0.0,0.01,1,0,0,9,0,0.66,0.0,0
2,Man City,Nico O'Reilly,89,6.3,0,1,0,0,0,0.0194,0.0194639,0,0,1,0,0,0,0.0,0,Nico O'Reilly,387,88,0,0,0.02,0.02,2,0,1,11,0,0.66,0.0,1
2,Man City,Phil Foden,90,6.9,0,3,2,2,3,0.8716,0.453123,0,2,1,0,2,0,0.0,0,Phil Foden,398,90,0,2,0.87,0.45,9,0,7,38,0,0.66,0.0,1
2,Man City,Rayan Cherki,82,8.6,3,3,1,0,3,0.3453,0.550488,2,0,0,0,0,0,0.0,0,Rayan Cherki,399,81,2,0,0.35,0.55,14,0,3,60,0,0.66,1.4917,1
2,Man City,Ryan McAidoo,8,6.5,0,1,0,0,0,0.0977,0.00064133,0,0,0,0,0,0,0.0,0,Ryan McAidoo,621,8,0,0,0.1,0.0,1,0,0,3,0,0.66,0.0,0
2,Man City,Rúben Dias,90,7.6,1,1,0,0,2,0.0904,0.565347,0,0,1,1,4,0,0.0,0,Rúben Dias,390,90,0,0,0.09,0.57,2,0,6,19,0,0.66,0.1783,1
2,Man City,Vitor Reis,1,0.0,0,0,0,0,0,0.0,0.00283033,0,0,0,0,0,0,0.0,0,Vitor Reis,396,1,0,0,0.0,0.0,1,0,0,3,0,0.66,0.0,0
2,Man Utd,Andrey Santos,10,6.6,0,0,0,0,0,0.0,0.00398021,0,0,3,0,0,0,0.0,0,Andrey Santos,162,10,0,0,0.0,0.0,1,0,5,2,0,2.06,0.0,0
2,Man Utd,Benjamin Šeško,10,6.5,0,0,0,0,1,0.0,0.0052896,0,0,0,0,0,0,0.0,0,Benjamin Šeško,439,10,0,0,0.0,0.01,1,0,3,5,0,2.06,0.0,0
2,Man Utd,Bruno Fernandes,90,10.0,3,8,1,0,3,2.0223,0.480228,3,1,2,0,0,0,0.0,0,Bruno Fernandes,426,90,3,1,2.02,0.48,23,0,8,87,0,2.06,2.4012,1
2,Man Utd,Bryan Mbeumo,90,8.0,1,5,1,2,3,1.758,0.211515,1,0,3,0,0,0,0.0,0,Bryan Mbeumo,427,90,1,1,1.76,0.21,11,0,5,37,0,2.06,0.6123,1
2,Man Utd,Diogo Dalot,74,6.8,1,4,1,0,3,0.152,0.115843,0,0,0,2,2,0,0.0,0,Diogo Dalot,417,73,0,0,0.15,0.12,2,0,4,12,0,2.06,0.4656,1
2,Man Utd,Harry Maguire,90,6.6,0,1,0,0,0,0.0316,0.0110747,0,0,1,3,1,0,0.0,0,Harry Maguire,418,90,0,1,0.03,0.01,4,0,5,13,0,2.06,0.0,1
2,Man Utd,Kobbie Mainoo,80,7.8,0,3,0,0,0,0.1378,0.267702,0,0,3,2,0,0,0.0,0,Kobbie Mainoo,432,79,0,0,0.14,0.27,4,0,15,25,0,2.06,0.0,1
2,Man Utd,Leny Yoro,16,6.3,0,0,0,0,0,0.0,0.00838815,0,0,0,2,0,0,0.0,0,Leny Yoro,420,16,0,0,0.0,0.01,1,0,2,-2,0,2.06,0.0,0
2,Man Utd,Lisandro Martínez,90,6.5,0,1,0,0,0,0.0267,0.0572652,0,0,0,0,0,0,0.0,0,Lisandro Martínez,419,90,0,0,0.03,0.06,1,0,0,2,0,2.06,0.0,1
2,Man Utd,Luke Shaw,73,7.0,0,0,0,0,0,0.0,0.0151247,0,0,4,2,2,0,0.0,0,Luke Shaw,423,72,0,0,0.0,0.02,2,0,8,12,0,2.06,0.0,1
2,Man Utd,Marcus Rashford,80,6.9,2,4,0,1,3,0.2566,0.0456301,0,0,3,0,0,0,0.0,0,Marcus Rashford,429,79,0,0,0.26,0.05,2,0,6,17,0,2.06,0.3605,1
2,Man Utd,Matheus Cunha,80,7.0,1,2,1,0,2,0.106,0.151487,0,1,0,0,0,0,0.0,1,Matheus Cunha,428,79,0,2,0.11,0.15,9,0,2,31,0,2.06,0.1432,1
2,Man Utd,Noussair Mazraoui,17,6.3,0,0,0,0,0,0.0,0.00476357,0,0,0,0,0,0,0.0,0,Noussair Mazraoui,422,17,0,0,0.0,0.0,1,0,0,-1,0,2.06,0.0,0
2,Man Utd,Patrick Dorgu,10,6.5,1,2,0,1,1,0.1838,0.00599392,0,0,1,0,1,0,0.0,0,Patrick Dorgu,415,10,0,0,0.18,0.01,1,0,2,4,0,2.06,0.301,0
2,Man Utd,Senne Lammens,90,7.6,0,0,0,0,0,0.0,7.756e-05,0,0,0,0,1,3,0.4931,0,Senne Lammens,412,90,0,0,0.0,0.0,2,0,0,11,3,2.06,0.0,1
2,Man Utd,Youri Tielemans,90,8.1,2,3,0,1,4,0.4705,0.105781,0,0,2,2,2,0,0.0,0,Youri Tielemans,43,90,0,0,0.47,0.11,4,0,13,26,0,2.06,0.4138,1
2,Newcastle,Amar Dedić,90,7.8,0,0,0,0,2,0.0,0.0566968,0,1,3,0,4,0,0.0,0,Amar Dedić,593,90,0,1,0.0,0.06,11,1,8,37,0,1.12,0.0,1
2,Newcastle,Anthony Elanga,82,7.8,1,2,0,0,1,0.1954,0.0951862,1,0,2,0,0,0,0.0,0,Anthony Elanga,454,81,1,0,0.2,0.1,8,1,3,32,0,1.12,0.243,1
2,Newcastle,Bazoumana Touré,1,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,Bazoumana Touré,461,1,0,0,0.0,0.0,1,0,0,3,0,1.12,0.0,0
2,Newcastle,Harvey Barnes,89,6.4,0,1,0,0,2,0.0411,0.0101497,0,0,2,0,2,0,0.0,0,Harvey Barnes,453,90,0,0,0.04,0.01,3,1,4,9,0,1.12,0.0,1
2,Newcastle,Jacob Murphy,8,6.9,0,0,0,0,0,0.0,0.200155,0,0,1,0,0,0,0.0,0,Jacob Murphy,457,8,0,0,0.0,0.2,1,0,3,3,0,1.12,0.0,0
2,Newcastle,Jacob Ramsey,8,6.8,0,0,0,0,0,0.0,0.130732,0,0,0,0,0,0,0.0,0,Jacob Ramsey,456,8,0,0,0.0,0.13,1,0,1,3,0,1.12,0.0,0
2,Newcastle,Joe Willock,71,6.3,0,3,0,0,0,0.0748,0.018764,0,0,0,0,1,0,0.0,0,Joe Willock,460,70,0,0,0.07,0.02,3,1,2,0,0,1.12,0.0,1
2,Newcastle,Lewis Hall,90,9.7,0,1,0,0,2,0.0345,0.311938,0,0,2,1,6,0,0.0,0,Lewis Hall,449,90,0,0,0.03,0.31,11,1,13,52,0,1.12,0.0,1
2,Newcastle,Lewis Miley,90,7.4,0,0,0,0,1,0.0,0.0419291,0,0,0,1,2,0,0.0,0,Lewis Miley,459,90,0,0,0.0,0.04,3,1,9,16,0,1.12,0.0,1
2,Newcastle,Lukáš Horníček,90,7.5,0,0,0,0,0,0.0,0.00164586,0,0,0,0,2,4,0.906,0,Lukáš Horníček,567,90,0,0,0.0,0.0,7,1,0,32,4,1.12,0.0,1
2,Newcastle,Malick Thiaw,90,7.3,0,0,0,0,0,0.0,0.0151352,0,0,0,0,3,0,0.0,0,Malick Thiaw,445,90,0,0,0.0,0.02,6,1,3,25,0,1.12,0.0,1
2,Newcastle,Nick Woltemade,19,6.9,0,1,1,0,1,0.0179,0.0132329,0,1,0,0,0,0,0.0,0,Nick Woltemade,463,19,0,1,0.02,0.01,4,0,0,18,0,1.12,0.0,0
2,Newcastle,Nico González,71,6.6,0,0,0,0,2,0.0,0.197213,0,0,0,1,1,0,0.0,0,Nico González,405,70,0,0,0.0,0.2,2,1,4,9,0,1.12,0.0,1
2,Newcastle,Sean Steur,19,6.8,0,0,0,0,0,0.0,0.00021541,0,0,0,0,3,0,0.0,0,Sean Steur,462,19,0,0,0.0,0.0,1,0,3,4,0,1.12,0.0,0
2,Newcastle,Sven Botman,90,6.9,0,1,0,0,0,0.014,0.00188995,0,0,1,0,4,0,0.0,0,Sven Botman,447,90,0,0,0.01,0.0,5,1,5,22,0,1.12,0.0,1
2,Newcastle,Yoane Wissa,82,7.1,1,2,0,0,1,0.3459,0.00044311,1,0,1,0,1,0,0.0,0,Yoane Wissa,464,81,1,0,0.35,0.0,8,1,6,37,0,1.12,0.4423,1
2,Nott'm Forest,Callum Hudson Odoi,1,0.0,0,0,0,0,0,0.0,0.00269509,0,0,0,0,0,0,0.0,0,Callum Hudson Odoi,482,1,0,0,0.0,0.0,1,0,0,2,0,1.75,0.0,0
2,Nott'm Forest,Dan Ndoye,66,7.7,1,3,1,1,2,0.3513,0.633749,1,0,0,1,0,0,0.0,0,Dan Ndoye,483,65,1,0,0.35,0.63,9,0,9,30,0,1.75,0.2865,1
2,Nott'm Forest,Igor Jesus,89,6.5,1,3,0,1,1,0.7361,0.0399981,0,0,1,0,3,0,0.0,0,Igor Jesus,491,90,0,0,0.74,0.04,1,0,5,4,0,1.75,0.2661,1
2,Nott'm Forest,Jair,90,6.7,0,0,0,0,0,0.0,0.00467065,0,0,2,0,6,0,0.0,0,Jair,474,90,0,0,0.0,0.0,1,0,8,6,0,1.75,0.0,1
2,Nott'm Forest,James McAtee,89,6.7,0,0,1,0,1,0.0,0.253743,0,0,1,0,2,0,0.0,0,James McAtee,486,90,0,0,0.0,0.16,2,0,8,16,0,1.75,0.0,1
2,Nott'm Forest,Liam Delap,24,6.4,0,1,1,0,1,0.0706,0.00259758,0,0,0,0,0,0,0.0,0,Liam Delap,167,24,0,0,0.07,0.0,1,0,0,9,0,1.75,0.0,0
2,Nott'm Forest,Luca Netz,10,6.7,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0.0,0,Luca Netz,478,4,0,0,0.0,0.0,1,0,1,5,0,1.75,0.0,0
2,Nott'm Forest,Matz Sels,90,7.0,0,0,0,0,0,0.0,0.00951603,0,0,0,0,3,2,0.0209,0,Matz Sels,467,90,0,0,0.0,0.01,1,0,0,6,2,1.75,0.0,1
2,Nott'm Forest,Morgan Gibbs-White,90,7.6,1,1,1,0,1,0.7884,0.0439919,1,1,2,0,1,0,0.0,0,Morgan Gibbs-White,480,90,1,1,0.79,0.04,13,0,5,36,0,1.75,0.724,1
2,Nott'm Forest,Murillo,90,6.4,0,1,0,0,0,0.1759,0.00293218,0,0,0,1,5,0,0.0,0,Murillo,472,90,0,0,0.18,0.0,1,0,6,2,0,1.75,0.0,1
2,Nott'm Forest,Neco Williams,90,8.9,0,1,0,1,2,0.1242,0.154856,0,0,6,0,3,0,0.0,1,Neco Williams,469,90,0,1,0.12,0.15,6,0,12,16,0,1.75,0.0,1
2,Nott'm Forest,Nicolás Domínguez,1,0.0,0,0,0,0,0,0.0,0.00014773,0,0,0,0,0,0,0.0,0,Nicolás Domínguez,487,1,0,0,0.0,0.0,1,0,0,3,0,1.75,0.0,0
2,Nott'm Forest,Nikola Milenković,90,6.4,0,0,0,0,0,0.0,0.00037947,0,0,3,3,7,0,0.0,0,Nikola Milenković,471,90,0,0,0.0,0.0,3,0,13,3,0,1.75,0.0,1
2,Nott'm Forest,Ola Aina,86,7.1,0,0,0,0,1,0.0,0.388392,0,0,2,1,2,0,0.0,0,Ola Aina,473,85,0,0,0.0,0.35,0,0,5,2,0,1.75,0.0,1
2,Nott'm Forest,Xaver Schlager,90,7.1,0,2,0,0,0,0.0549,0.00242203,0,0,5,0,2,0,0.0,0,Xaver Schlager,558,90,0,0,0.05,0.0,4,0,15,15,0,1.75,0.0,1
2,Spurs,Andy Robertson,68,6.3,1,1,0,0,1,0.0647,0.0182272,0,0,1,0,2,0,0.0,0,Andy Robertson,502,67,0,0,0.06,0.02,2,0,3,7,0,0.72,0.0874,1
2,Spurs,Antonín Kinský,90,5.6,0,0,0,0,0,0.0,0.0031074,0,0,0,0,0,0,-1.3147,0,Antonín Kinský,496,90,0,0,0.0,0.0,1,0,0,4,0,0.72,0.0,1
2,Spurs,Archie Gray,68,6.3,0,0,0,0,0,0.0,0.00386581,0,0,0,1,2,0,0.0,0,Archie Gray,522,67,0,0,0.0,0.0,2,0,6,9,0,0.72,0.0,1
2,Spurs,Destiny Udogie,22,6.6,0,0,0,0,1,0.0,0.192132,0,0,1,0,0,0,0.0,0,Destiny Udogie,506,22,0,0,0.0,0.19,1,0,1,2,0,0.72,0.0,0
2,Spurs,Dominic Solanke,15,6.4,1,1,0,0,0,0.201,0.00123953,0,0,0,0,0,0,0.0,0,Dominic Solanke,526,15,0,0,0.2,0.0,1,0,0,6,0,0.72,0.0,0
2,Spurs,Jan Paul van Hecke,90,7.6,1,1,0,1,1,0.1062,0.0307999,0,0,2,0,6,0,0.0,0,Jan Paul van Hecke,112,90,0,0,0.11,0.03,1,0,8,9,0,0.72,0.3128,1
2,Spurs,Mateus Fernandes,90,7.5,0,1,1,0,3,0.0085,0.17066,0,0,3,0,0,0,0.0,0,Mateus Fernandes,525,90,0,0,0.01,0.17,2,0,8,18,0,0.72,0.0,1
2,Spurs,Mathys Tel,68,6.4,1,3,0,0,0,0.1367,0.02712,0,0,1,0,0,0,0.0,0,Mathys Tel,514,67,0,0,0.14,0.03,2,0,3,10,0,0.72,0.2914,1
2,Spurs,Micky van de Ven,90,6.7,0,0,0,0,0,0.0,0.0172971,0,0,1,1,6,0,0.0,0,Micky van de Ven,503,90,0,0,0.0,0.02,0,0,8,5,0,0.72,0.0,1
2,Spurs,Mikey Moore,22,6.4,0,1,0,0,0,0.0152,0.00086206,0,0,0,0,0,0,0.0,0,Mikey Moore,523,22,0,0,0.02,0.0,1,0,1,1,0,0.72,0.0,0
2,Spurs,Mohammed Kudus,22,6.5,0,1,0,0,0,0.0382,0.0123804,0,0,0,0,0,0,0.0,0,Mohammed Kudus,512,22,0,0,0.04,0.01,1,0,2,4,0,0.72,0.0,0
2,Spurs,Omar Marmoush,90,7.1,1,3,0,0,3,0.1686,0.0691113,0,0,1,0,0,0,0.0,0,Omar Marmoush,401,90,0,0,0.17,0.07,2,0,4,14,0,0.72,0.2143,1
2,Spurs,Pedro Porro,90,6.8,1,4,0,1,0,0.3275,0.0990567,0,0,1,0,3,0,0.0,0,Pedro Porro,499,90,0,0,0.33,0.1,1,0,4,1,0,0.72,0.0,1
2,Spurs,Rodrigo Bentancur,90,6.6,0,0,0,0,0,0.0,0.0167324,0,0,2,1,1,0,0.0,0,Rodrigo Bentancur,516,90,0,0,0.0,0.02,2,0,11,17,0,0.72,0.0,1
2,Spurs,Sandro Tonali,75,6.6,0,1,1,0,2,0.0525,0.0225192,0,0,0,1,0,0,0.0,0,Sandro Tonali,455,74,0,0,0.05,0.02,2,0,4,16,0,0.72,0.0,1
2,Sunderland,Brian Brobbey,64,6.8,0,1,0,0,0,0.0313,0.00296288,0,0,0,0,1,0,0.0,0,Brian Brobbey,552,63,0,0,0.03,0.0,2,1,4,5,0,0.95,0.0,1
2,Sunderland,Chris Rigg,12,6.5,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,Chris Rigg,548,7,0,0,0.0,0.0,1,0,0,3,0,0.95,0.0,0
2,Sunderland,Daniel Ballard,90,7.2,0,1,0,0,0,0.0286,0.00478954,0,0,1,1,7,0,0.0,0,Daniel Ballard,532,90,0,0,0.03,0.0,8,1,10,27,0,0.95,0.0,1
2,Sunderland,Enzo Le Fée,89,6.9,1,4,1,1,1,0.3659,0.174985,0,0,1,1,0,0,0.0,0,Enzo Le Fée,542,89,0,0,0.37,0.17,3,1,6,13,0,0.95,0.2043,1
2,Sunderland,Granit Xhaka,90,8.4,0,0,2,0,4,0.0,0.355706,0,0,0,0,0,0,0.0,0,Granit Xhaka,544,90,0,0,0.0,0.36,6,1,7,29,0,0.95,0.0,1
2,Sunderland,Habib Diarra,18,7.0,0,0,1,0,1,0.0,0.157296,0,1,0,0,0,0,0.0,0,Habib Diarra,543,18,0,1,0.0,0.16,4,0,0,15,0,0.95,0.0,0
2,Sunderland,Nilson Angulo,65,6.9,0,0,0,0,1,0.0,0.0411567,0,0,1,0,0,0,0.0,0,Nilson Angulo,551,64,0,0,0.0,0.04,3,1,5,13,0,0.95,0.0,1
2,Sunderland,Noah Sadiki,90,7.2,0,1,0,0,0,0.0239,0.0227835,0,0,3,2,3,0,0.0,0,Noah Sadiki,545,90,0,0,0.02,0.02,3,1,11,21,0,0.95,0.0,1
2,Sunderland,Nordi Mukiele,90,8.1,0,0,0,0,0,0.0,0.0113835,0,0,2,1,14,0,0.0,0,Nordi Mukiele,533,90,0,0,0.0,0.01,9,1,19,28,0,0.95,0.0,1
2,Sunderland,Reinildo Mandava,90,7.2,0,0,0,0,0,0.0,0.0141282,0,0,1,1,4,0,0.0,0,Reinildo Mandava,536,90,0,0,0.0,0.01,6,1,7,26,0,0.95,0.0,1
2,Sunderland,Robin Roefs,90,6.7,0,0,0,0,0,0.0,0.00068849,0,0,0,0,2,0,0.0,0,Robin Roefs,529,90,0,0,0.0,0.0,6,1,0,22,0,0.95,0.0,1
2,Sunderland,Romaine Mundle,1,0.0,1,1,0,1,0,0.1726,6.645e-05,0,0,0,0,0,0,0.0,0,Romaine Mundle,547,1,0,0,0.17,0.0,1,0,1,2,0,0.95,0.1876,0
2,Sunderland,Thomas Meunier,90,6.8,1,1,0,0,1,0.0169,0.050278,0,0,0,1,7,0,0.0,0,Thomas Meunier,541,90,0,0,0.02,0.05,6,1,8,27,0,0.95,0.0124,1
2,Sunderland,Trai Hume,90,6.8,0,0,0,0,1,0.0,0.00772344,0,0,4,0,1,0,0.0,0,Trai Hume,534,90,0,0,0.0,0.01,6,1,6,24,0,0.95,0.0,1
2,Sunderland,Wilson Isidor,26,7.3,1,3,0,1,0,1.3851,6.573e-05,1,0,0,0,0,0,0.0,0,Wilson Isidor,553,26,1,0,1.39,0.0,8,0,0,29,0,0.95,0.9276,0
3,Arsenal,Ben White,90,6.8,0,0,0,0,0,0.0,0.0286603,0,0,2,0,4,0,0.0,0,Ben White,10,90,0,0,0.0,0.03,2,0,6,11,0,0.39,0.0,1
3,Arsenal,Bukayo Saka,89,6.7,3,4,0,1,1,0.225,0.228215,0,0,1,1,0,0,0.0,0,Bukayo Saka,12,89,0,0,0.23,0.23,2,0,4,13,0,0.39,0.21,1
3,Arsenal,Christos Tzolis,90,7.7,0,0,1,0,4,0.0,0.199245,0,1,1,1,1,0,0.0,0,Christos Tzolis,557,90,0,1,0.0,0.2,5,0,8,31,0,0.39,0.0,1
3,Arsenal,David Raya,90,6.6,0,0,0,0,0,0.0,0.0069761,0,0,0,0,2,4,-0.651,0,David Raya,1,90,0,0,0.0,0.01,3,0,0,15,4,0.39,0.0,1
3,Arsenal,Declan Rice,90,7.7,0,1,0,0,1,0.0274,0.0783281,0,1,0,1,3,0,0.0,0,Declan Rice,13,90,0,1,0.03,0.08,5,0,6,22,0,0.39,0.0,1
3,Arsenal,Ezri Konsa,90,6.8,0,0,0,0,0,0.0,0.00746379,0,0,3,1,6,0,0.0,0,Ezri Konsa,31,90,0,0,0.0,0.01,4,0,10,15,0,0.39,0.0,1
3,Arsenal,Gabriel Magalhães,90,6.9,2,2,0,1,0,0.3141,0.0199196,0,0,0,1,5,0,0.0,0,Gabriel Magalhães,4,90,0,0,0.31,0.02,2,0,7,10,0,0.39,0.4653,1
3,Arsenal,Kai Havertz,78,7.9,2,3,0,0,3,0.2698,0.268121,1,0,0,1,0,0,0.0,0,Kai Havertz,26,77,1,0,0.27,0.27,8,0,1,38,0,0.39,0.8788,1
3,Arsenal,Martin Ødegaard,77,9.2,1,2,2,0,4,0.7178,0.876987,1,0,0,0,0,0,0.0,0,Martin Ødegaard,15,76,1,0,0.72,0.88,10,0,3,47,0,0.39,0.228,1
3,Arsenal,Martín Zubimendi,23,6.2,0,1,0,0,0,0.0773,0.0186769,0,0,0,3,1,0,0.0,0,Martín Zubimendi,19,23,0,0,0.08,0.02,1,0,4,1,0,0.39,0.0,0
3,Arsenal,Mikel Merino,13,6.5,0,0,0,0,0,0.0,0.00490197,0,0,0,0,0,0,0.0,0,Mikel Merino,17,13,0,0,0.0,0.0,0,0,0,0,0,0.39,0.0,0
3,Arsenal,Myles Lewis-Skelly,67,6.4,0,1,0,0,1,0.0331,0.102906,0,0,0,0,0,0,0.0,0,Myles Lewis-Skelly,7,66,0,0,0.03,0.1,2,0,2,5,0,0.39,0.0,1
3,Arsenal,Noni Madueke,1,0.0,0,0,0,0,0,0.0,0.00859328,0,0,1,0,0,0,0.0,0,Noni Madueke,16,1,0,0,0.0,0.01,1,0,1,3,0,0.39,0.0,0
3,Arsenal,Piero Hincapié,23,6.8,0,0,0,0,0,0.0,0.00489496,0,0,1,0,2,0,0.0,0,Piero Hincapié,9,23,0,0,0.0,0.0,1,0,3,3,0,0.39,0.0,0
3,Arsenal,Riccardo Calafiori,67,6.3,1,2,0,1,0,0.3872,0.032111,0,0,1,0,0,0,0.0,0,Riccardo Calafiori,8,66,0,0,0.39,0.03,2,0,1,0,0,0.39,0.213,1
3,Arsenal,Viktor Gyökeres,12,6.4,0,0,0,0,0,0.0,0.00049498,0,0,0,0,0,0,0.0,0,Viktor Gyökeres,25,12,0,0,0.0,0.0,1,0,1,2,0,0.39,0.0,0
3,Aston Villa,Aaron Wan-Bissaka,9,6.7,0,0,0,0,0,0.0,0.00427288,0,0,0,0,1,0,0.0,0,Aaron Wan-Bissaka,611,5,0,0,0.0,0.0,1,0,1,3,0,0.57,0.0,0
3,Aston Villa,Alejandro Garnacho,15,6.4,0,0,0,0,0,0.0,0.00393199,0,0,0,0,0,0,0.0,0,Alejandro Garnacho,160,15,0,0,0.0,0.0,1,0,0,4,0,0.57,0.0,0
3,Aston Villa,Alysson,15,6.4,0,0,0,0,0,0.0,0.00327238,0,0,0,0,0,0,0.0,0,Alysson,52,15,0,0,0.0,0.0,1,0,1,3,0,0.57,0.0,0
3,Aston Villa,Boubacar Kamara,90,7.0,0,0,0,0,1,0.0,0.0703069,0,0,1,1,2,0,0.0,0,Boubacar Kamara,47,90,0,0,0.0,0.07,3,1,10,20,0,0.57,0.0,1
